screen_name,following,followers,favourites_count,verified
Desenchufao,565,651,94,False
diegoplua,2227,722,530,False
saitama_sb,877,625,170,False
marcela_cabezas,190,218,158,False
ceciarmijos,706,615,1070,False
maocantos,1774,3132,3364,False
Joselito555,105,7,213,False
joselcalderon76,2615,2916,1860,False
pp7cg,194,108,5578,False
gnunezdelarco,339,282,620,False
pao_avi,681,529,9980,False
Yohanyeliss_,3287,6659,71043,False
vishaaq,602,164,13394,False
MaferTorres_Spa,67,3686,4624,False
1Glamoureventos,96,36,38,False
carlos_piza00,22,5,940,False
mdanielvg97,119,158,304,False
AlexDavid1992,477,121,101,False
dianita_sole,148,64,420,False
Annabella_Prinx,1625,654,3124,False
ZamElBuho,301,877,2690,False
A_Lopez86,27,4,35,False
pmeza081173,1074,226,737,False
ABZEVALLOS,328,19349,1439,False
aycazam,3546,3909,3055,False
GerarValverde,4780,150,8552,False
BlondeSmall,469,304,2508,False
djmonkey2007,328,543,123,False
NathalieCely,1865,58607,13121,True
carletto_cs,3439,672,837,False
Josuecastroz,560,286,127,False
aei_ec,962,9968,2165,False
Carmenaragundi1,22,1,23,False
ancarreranohle,496,265,6941,False
gisellnavas_,83,44,116,False
AlexLeonCrespo,364,206,275,False
Guiselav,224,189,254,False
persevrocio,267,257,2139,False
YanaSumaqkay,723,355,2547,False
kiminho1673,11835,10511,388,False
pepinloayza,226,145,983,False
Fico_cavalera,273,39,1023,False
PattyVillacisM,268,1275,742,False
patzu79,443,232,4501,False
justitotal,482,174,1636,False
FergusArevaloB,389,267,255,False
charyrojas,141,78,1865,False
turismo_ecuador,2480,2130,969,False
gquitojara,235,182,460,False
gisoriano90,1129,755,5022,False
chrislandiaGYE,39,5,1014,False
andreavillac,1026,370,665,False
MIES_Zona8,447,5881,1318,False
rraawwwwrr,144,113,3073,False
MaritoAviles,255,1058,883,False
14Sandyzam,638,718,1155,False
ylamberts,64,298,570,False
VictorSicouret,536,617,5934,False
agradableEster,349,232,2772,False
Fabuk_Psvo,857,716,3418,False
RubenFoyain8,278,485,159,False
Nikolayuio,1316,131,1292,False
jessietoral,23,302,1917,False
Chepoavila_,569,1737,32109,False
pabloto,642,272,3607,False
candresrivas,200,206,80,False
cesarandradevit,1141,343,5081,False
luisorta1,74,57,49,False
Joselyn0120,56,10,73,False
ArqJorgeVivas,664,242,161,False
alexisenmanuel1,963,124,1708,False
lorenaalvarezf,520,392,23732,False
CeduEspin,104,52,62,False
_DamarisAlcivar,421,39,1028,False
paulomendozama,941,516,895,False
KDX811,391,210,30280,False
luisalepepe,4928,367,17192,False
linksupportivan,1759,421,62,False
gabrielayepezv,503,128,4033,False
cxzavalamena,57,140,5219,False
adolfolivares,1448,2513,1828,False
rabanos57,1270,670,19,False
aquilesalvarez,2979,18552,15972,True
ilovetherocklm1,74,32,3989,False
StephanoQuevedo,83,98,1562,False
CHAKAQUIN,1049,174,250,False
diana_vv,356,247,31,False
Vida_Estetica,420,1166,7,False
Yanirasuarez,452,49,563,False
Arcelia964,52,6,51,False
carlocoguerrero,419,384,584,False
abocristiano,355,132,20634,False
LcFotoyVideo,159,137,988,False
MOinmobiliariaE,330,33,803,False
LuisFPillco,225,252,573,False
laico_el,137,11,8,False
Dalucaproluis1,342,186,9756,False
gmeneses87,853,123,586,False
Atilio09384817,3322,279,723,False
VLarissa_M,3052,1311,11445,False
SherlynEcuador,181,595,78,False
Leucovorin06,286,146,17472,False
GymNautilusGYE,119,2020,449,False
JoselynMorn3,106,2,4,False
paulalarao,290,566,27,False
MonkeyB_Xfit,98,140,541,False
IreneSayne,323,4,139,False
Danil82,136,53,918,False
LuchitaFher,951,365,1933,False
nosoymariaaa,906,346,2227,False
RichardDavila30,1082,474,15976,False
edisoncornejo1,59,61,78,False
noemiliseth,114,55,231,False
sapodelabarra,34,176,375,False
JeGnNeR,527,209,2874,False
djsnakeEcuador,253,798,19257,False
FitoChutaGuanta,645,444,5707,False
FundacionIdeas_,220,42,78,False
rguzmanb,549,388,3082,False
consorcioinmuno,626,92,44,False
chynas3,697,198,390,False
edwin_feijoo,597,595,22960,False
flash_ito,185,155,1535,False
joffre_mora,1695,295,672,False
viivii_Bsc,951,273,1431,False
MauricioBCGsm,315,294,1281,False
PabloZBSC,598,4248,237,False
alejandrachangg,753,159,3646,False
juanma_04,507,210,31910,False
JosueMontalbanL,359,327,2372,False
IrWiN_ViTeRi,304,348,209,False
EmersonVolkov,676,597,4819,False
eeliasp,410,107,11,False
giarominaof_95,191,92,39,False
Jennysaru,141,47,881,False
georgeagro7,343,112,3959,False
LiliAguilarR,289,175,1246,False
afschmidt,67,64,5114,False
fervel1972,65,20,258,False
MarthaChuya,3357,3576,118,False
billy_22billy,69,31,4469,False
periodicodeuna,108,151,22,False
soharromero,1877,480,1127,False
santiagointriag,1317,192,530,False
DeyaniraPuicon,266,670,769,False
karitolina,212,338,758,False
maxbronco27,1197,290,278,False
aus_luis,70,20,1756,False
jcalbuja,2191,535,14102,False
juliocesarbsc,452,144,222,False
abclaptops,55,117,13,False
adeljar,4123,9831,45701,False
juanitavalverde,995,240,299,False
nosoyscarlett,735,662,6958,False
melybarzo,2581,722,59897,False
pertoficial,90,14,31,False
Vane_Salazar_N,347,5144,1812,False
rommel_vega229,219,167,117,False
drcsal,69,74,29,False
Andres_Argudo,668,385,1199,False
ferdelgadofran,622,27,101,False
chris_cszt,3305,3237,4955,False
drjuliosalas,628,206,166,False
AlfCarranza,1395,1403,603,False
joshdegel,742,27298,2738,False
gabu_hot,4127,3214,12456,False
Manuelgarcia_ec,887,1047,1243,False
erikpamela6,214,84,125,False
David18Morocho,128,52,958,False
MaraFilian,77,93,378,False
alcivar5341,1278,3283,166839,False
ErosClubVIP1,27,1197,470,False
jujospad,510,534,8718,False
Andreslmm,399,306,1200,False
viejoomar,574,308,11052,False
Cristianlucasbg,725,732,139,False
PilarCo70133476,74,25,72,False
HumbertWarrior,513,176,96,False
JoeX92,1948,300,586,False
SoyLeosh,603,567,8260,False
EmilioFelixR,222,269,209,False
UEES_Facom,1081,4226,2735,False
Angelm1994,517,423,1066,False
andresbaque77,62,89,1679,False
robjoyoficial,1520,4415,227,False
RestaurantCant1,1049,380,99,False
SegundoJavierR,174,112,207,False
ESCA_tecnologic,128,62,187,False
yosoymadreec,2300,316,52,False
Cesar54848916,1571,42,425,False
escuelasigmaec,104,28,261,False
emilymendieta27,110,262,3566,False
ZCMayoristas,110,217,21,False
itostf,103,102,640,False
aztiraythebzil,793,524,9356,False
danielaneirae,808,1721,265,False
JCalozzuma,192,0,28,False
JuanCas84074531,124,18,227,False
Nicole_Davila9,86,175,924,False
planetanikken,196,33,154,False
monicarrera94,189,167,666,False
juank_guzman,678,399,1001,False
PauletteBarreto,540,860,769,False
ESPOLSPE,179,398,106,False
carolina_22m,14,4,23,False
Jmacias84,561,90,1803,False
ChachaGeovanny,325,88,568,False
Yojo85842197,16,0,0,False
JorgeLuisYR,201,122,655,False
ceknm,255,88,561,False
RaulCastroSern1,252,34,997,False
JohnStalinCoel1,726,28,2075,False
farzamas,272,103,94,False
MyrnaVillavicen,27,25,350,False
andreaambrosi_s,620,417,260,False
Erikc07,124,203,742,False
kleberchicac,273,221,2795,False
Ma_SoledadCG,420,216,1745,False
MElzirR,30,16,137,False
drpinela,182,134,78,False
Vicluiff64Hugo,504,56,389,False
Sir_Majadero,7716,7705,15605,False
JaviVelasquez86,826,1266,2189,False
InrriGalAco,120,107,2458,False
calidar87,482,23,1855,False
miguel_ok,262,209,302,False
edu_mfdz,192,449,118,False
ChisCSE,330,1024,1477,False
China_kath,368,851,16276,False
JackyVelez,398,283,332,False
AndersonEcuador,274,616,596,False
alexhuayamabej,99,80,1831,False
essined_b,372,369,2622,False
caisar23,595,209,725,False
EdinREspinoza,594,168,656,False
JPPRELLWITZ,972,26258,449,False
chetu1974,536,302,7121,False
boristorresbdp,789,254,208,False
KGabrielaV,57,29,200,False
marcos_parra96,794,407,673,False
ReaLsMsRISE,1060,362,86,False
RubenBravo1981,261,117,724,False
cristian_pinoar,26,1785,28567,False
gordillo_vargas,364,27,1722,False
kosmico09,140,37,153,False
DRRICARDOMIR,475,147,5678,False
DRNP86,159,72,238,False
Mabetorres_,544,531,10162,False
centro_tmo,456,99,208,False
MasterCarlitoX,206,317,4915,False
fmendozach,14,8,7,False
vicenteCoello,215,90,39,False
MarthaPine,14360,13144,2133,False
Gladys_ec,199,453,86,False
rodrialex1,141,446,125,False
teamgustavocast,78,31,21,False
AnditaSolorzano,464,2120,4754,False
JodiePL,188,189,1621,False
BusinessLife1,517,784,561,False
Henvp,395,72,1012,False
patchsk8,921,206,2435,False
GabyGarciaEc,124,353,2402,False
surferodelcaos,92,1395,7837,False
GranColombia9,166,60,2493,False
FabricitoSurfer,411,24,1104,False
jorgrivera7,321,196,249,False
Bombina34,895,90,510,False
bismarkrom,592,281,249,False
JoySthetiCenter,2099,1052,323,False
sistemacolmena,0,2,2,False
PanaderiaErick,321,265,142,False
KellyCarranzaQ,386,615,2175,False
kevin_bruno6,160,112,3459,False
gustavoenavarro,525,119989,2545,False
marcovinicio593,4,966,28,False
_Josfiel,187,252,1670,False
roymuthre,508,331,2100,False
franciscoxmz,1140,306,11578,False
Patoski23,1694,721,627,False
percypretty,293,1323,34592,False
asantibanez,969,580,6824,False
jazharb,99,751,11643,False
Lapekesssh,467,529,5721,False
Vochente,525,1227,18253,False
la_pallo,1513,777,12471,False
marcoshow41,644,269,676,False
Nonini08,32,25104,1774,False
trimatute,467,683,962,False
Daliaprepago,28,17,29,False
RaulColmont,569,258,389,False
marielapinos,681,278,5559,False
YaguaresRugby,952,684,99,False
DanFalconPhoto,763,104,102,False
arianagallegosr,512,1541,1259,False
Sonny2012Sonny,437,8,102,False
OIdrovo,678,309,11466,False
SebastianMegar,170,55,2483,False
flavioportilla,109,919,521,False
caroacuria1,102,7,11,False
InterAmericanEc,161,56,23,False
titocv96,331,243,1360,False
AAta1708,613,135,686,False
duglasrangel14,217,47,1379,False
kleberre,1174,210,811,False
albitakitty,298,769,402,False
ConnieAlvarezL,176,187,1451,False
emco_ep,172,7232,3091,False
RafaelTrujilloB,483,282,1471,False
mrangel1979,354,122,23,False
JTIAGO8,427,109,248,False
JohannVera1,654,377083,5007,True
amymunozt,784,206,16347,False
Maryajh83,27,2,2,False
EstuardoReinoso,776,444,1484,False
CNevrez,1327,595,1588,False
_lzambrano,943,382,655,False
shelbyvasquez17,155,190,1984,False
geovanny_romero,2104,994,3245,False
cuerolara22,504,63,602,False
rodvelez82,199,103,163,False
FreddyCuenca,1069,604,1672,False
Roberto70417773,556,174,129,False
lucettyastudil1,1327,399,6603,False
SEBDAX,27,2106,146,False
litumalex,3096,3658,3870,False
raulpinedacalle,3168,635,2049,False
FjoelEstrada,734,460,1865,False
JoselinCastroM,329,622,2371,False
RobinsonLitardo,52,51,75,False
DrNandoGonzalez,222,513,29,False
mpmmoncada,88,43,388,False
ricardosan61,16,3,30,False
JoseTaysing,8,1,50,False
LuisTomala,1619,1813,854,False
frankfervg,396,507,895,False
TitaRendOn,432,693,319,False
Andriuandrade2,375,873,1473,False
jorgemayorgaB,428,330,616,False
giacomopicaso,106,190,2752,False
rafael_melgar,1144,148,473,False
npienk,256,21,92,False
yulianapamela,429,263,774,False
solange_super,71,17,161,False
MarthaMoralesR,321,3932,297,False
isacoto1,318,93,786,False
zinc_dr,1747,867,24419,False
burbutea,84,27,14,False
Sandra_Grimaldi,2115,2242,8904,False
Ozkarin_miranda,645,328,1729,False
momentodefutbol,255,2258,627,False
MiDaZuPy,282,313,199,False
liliaguirreg,260,99,958,False
RVulgarin,2322,6138,21296,False
caitemelecista,415,222,777,False
ZAYDAMOLINA,567,26903,1090,False
Leninqr,1826,535,1033,False
clariabreuOK,255,48067,249,True
AngelFuentesA,2492,1819,1030,False
freddylazo10,227,221,484,False
alavachiqui,370,352,885,False
genesisbrionesv,404,745,1195,False
gabocastilloc,508,336,1619,False
mortega1980,360,55,2360,False
MaacEc,4170,1128,502,False
Paopatrimonial,4029,4115,8278,False
agenciamad9,402,157,988,False
ceduaraujo,778,920,3364,False
ConstanDeMiguel,2657,1181,12729,False
FranchescaVC98,239,249,1880,False
alquimiaec,258,153,1276,False
aalavamontoya,302,32,796,False
Stefa_Nia_91,1911,595,1058,False
AlinoLino,1036,175,25,False
LuisAng62749184,556,11,831,False
elipinargoteph,135,152,2755,False
quinita2992,296,93,475,False
isragarcia7,428,508,1399,False
SantiagoFalco_,285,1019,278,False
yazysalame,607,273,128,False
yoko_eli,248,310,755,False
evolutionraad,4163,4195,2567,False
msLeslie_CR,730,196,1370,False
porras_malu,199,42,1578,False
ErnestoFinale,112,9,347,False
JorgeVelezVelez,821,5485,25035,False
HernanLittuma,287,73,74,False
Magaly_de_Tyler,200,286,288,False
Inf_power,917,911,13532,False
jaimito_ja,276,184,62,False
Davidraulb,371,929,1308,False
ECU911Galapago,142,3780,860,False
davidceva30,71,1647,7959,False
EljotaLeo,657,1081,8041,False
jaehNews,12,17,1,False
Miguel_19Dom,108,12,74,False
IngratlokR,177,17,85,False
thajjare,573,841,1732,False
stephano_ab,70,123,465,False
David_Jolley,289,1693,54018,False
jona_ldu,104,53,93,False
Gabib0328,266,98,2817,False
GaryAcunaVelez,354,361,806,False
clinica_alergia,338,347,196,False
lsofialvilla,208,80,1998,False
jksvjric,1199,2594,1902,False
SuperSamm777,2228,301,6333,False
alvarogalapagos,1373,1108,43143,False
SafdieAnthony,134,106,41,False
poppers_poppirs,1472,237,11,False
DianaJordanm7,1143,255,6268,False
nevalaluna,1288,2066,15443,False
holchi,961,233,3671,False
nateriver93,1908,453,30611,False
Moundairs,221,269,690,False
BTSGuayaquil,38,2136,7124,False
JuanBer36902602,148,58,658,False
joseandres_mera,116,371,199,False
rsponce,444,577,2894,False
stratocaps,220,284,16,False
Dr_Raul17,1335,552,60,False
DGNoti,369,200,835,False
Chabi_DelCampo,398,398,2233,False
taty_ramirez05,192,329,208,False
LANENA1783,1100,414,3009,False
vivianaqg,151,62,3346,False
Placebo_jasa,439,1145,4193,False
luis_eduard31,782,179,728,False
jorgeeduartev,177,353,7564,False
Richard87136142,68,2,289,False
coddyvoice,707,535,4921,False
pattysalcedof,121,176,38,False
BorborLucy,284,17,1160,False
Marie21JkJm,1074,304,50260,False
mariuxisalvador,150,57,96,False
jaime_jimen,82,75,2947,False
julianatapia_,4064,5483,13189,False
oscdelarosa,360,294,1482,False
ARIUSMETAL,162,257,144,False
ElNegro_Luks,378,610,2222,False
diegosolis1987,342,350,31533,False
OdGuidoQP,212,72,860,False
GabrielaPintoo_,221,706,469,False
gonzalozabala,1063,611,897,False
pablojackk,80,3124,788,False
ricarchi74,152,163,452,False
mariop01981,102,28,1766,False
GabiiRosado,555,855,19360,False
camilapolar,1152,343,3490,False
arqamvr,803,201,8368,False
adalbertobeiop,675,35,68,False
Ivonne82664676,234,15,90,False
vnaguzman,44,51,971,False
mi_alborada,1025,308,5986,False
khrislopez86,93,11,4869,False
tatiymarcos,83,7,122,False
SalavarriaAndre,103,5,6,False
davidsabando16,484,1293,694,False
cbrambillaz,554,658,1727,False
cesarda80298620,818,66,9411,False
FannyLilyana,381,407,413,False
PIPOSAKY,326,173,397,False
JordanV90876220,251,2,74,False
a_martillo,148,29,5151,False
Jennifer1301201,567,21,5794,False
GaBuXiTaa,211,315,159,False
magus1515,310,252,567,False
LisecitaBenitez,173,127,250,False
FernandBautista,887,628,1197,False
andufo,407,13245,3413,False
MayCamchong,366,69,684,False
paulecheverriac,584,606,5187,False
paul_candelo,107,39,61,False
marcosanmartin,458,879,5931,False
Gerardomat,755,325,1256,False
AndresSantosA,1162,2287,11002,False
Robertocs7,3319,863,37954,False
titinct,283,57,346,False
Jaredsyto,163,103,2637,False
MishaMariaMunoz,602,607,891,False
Ecuadorviolin,1526,977,1610,False
sarahjessi,238,251,87,False
robertoxavier,395,1250,7608,False
estefyarteaga,250,250,21439,False
dkdr24,1298,390,475,False
Daniela04655588,18,7,19,False
danielocampo97,445,264,659,False
javierfma,544,1001,2716,False
BarberMrJack,24,4,19,False
Roberthriz,252,298,530,False
Angelit69229385,6,0,5,False
Roosevelt_2012,210,254,896,False
Genegonza6,739,106,1285,False
gabadb,685,185,315,False
DanielOrtC,119,180,373,False
pancho87_,593,924,303,False
yocsanmora,132,112,143,False
Cintiaeliza,77,161,1378,False
SoundAlchemy72,329,316,20648,False
albertoxavier26,504,322,2186,False
Tacita_Caliente,250,278,708,False
DLGRAP,103,40,66,False
jhonattanBSC,630,1261,19711,False
JuanSego5,49,19,6,False
ivannamgd,260,536,2704,False
iv3xit4p,593,156,49,False
domenicalarreag,314,423,1287,False
PeronPazminoBSC,310,509,971,False
mario08f,210,55,2863,False
nanditacool1,96,5,150,False
carlosjosemi,12,393206,3252,False
LuciaLamincia,265,174,389,False
xgarciajordan,772,299,1103,False
faramir_c,1428,814,1278,False
harveyrojas1,1156,450,477,False
piolosalsa,196,663,1840,False
KathFalcones,307,181,1022,False
EduardoSanchzP,860,1825,19593,False
Jennylpb03,88,89,124,False
simonemelec,799,306,161,False
eliotsuriaga,88,182,26,False
carolina_pinto_,583,644,9030,False
SteckMera,1013,393,395,False
YeyiFalconi,198,32,1026,False
CreativegroupEC,445,180,188,False
marita_sebas,240,167,224,False
MindNNut,454,253,913,False
JP_PONS,615,852,811,False
ANGELBYRON,315,173,136,False
luisferayala,984,1094,7635,False
pifersito,216,5,192,False
scxrpixnbels,868,3519,11572,False
luzmarinaday7,294,419,958,False
nicoleyamileof,952,3203,5703,False
AaronPoody,838,252,1173,False
pcmilton_rojas,273,109,422,False
martincorderog,208,43,954,False
CarlosR54845551,228,25,1423,False
juno_sol,356,47,1041,False
alonso_ambi,313,166,3653,False
JoelInfante25,323,9,9,False
jeffprm,497,206,4294,False
JuanOrdonezG,197,263,989,False
sakuevy,132,283,5298,False
grojas19661,653,34,210,False
Dante_j_ortiz,135,128,1889,False
Alen_sg,944,322,1185,False
eripuchis82,820,1148,172,False
MarcelFeraud,584,1333,3733,False
wietitiw,1750,439,301,False
xiomaraloor,203,217,337,False
bryangyq8atm,129,35,0,False
sandrachuya9210,142,357,554,False
SonnyMontecalvo,391,886,35907,False
jimmyoswaldopic,105,32,81,False
Herlinda12_99,290,521,6796,False
egagliardoc,654,295,878,False
CachorroVzl,47,333,27,False
Galois2807,520,239,25912,False
saravillavi,109,44,312,False
sandracalixtoc1,201,63,32,False
NachoJadan,90,24,10,False
CarrielGaby,289,383,23694,False
IvoSarmiento,127,258,766,False
madelrocc,49,59,1598,False
carreramilton,135,361,16638,False
FerYerovi,764,482,1131,False
randradecar,490,1333,5119,False
whatsapp_gay,1001,23999,56543,False
aaannashi,228,357,25740,False
YarizellToro,192,1463,908,False
Negrita17787963,573,45,62,False
ernstoleo,3734,861,1047,False
natashaen,503,324,2370,False
Flaaacaa,101,101,1435,False
Jaimemalvarez25,357,139,1295,False
ByronMinaPonce,904,487,10882,False
AuroraCastroC,25,7,1,False
Ricardo_Luciano,551,465,806,False
dieg_montenegro,235,88,69,False
KeyCy_M,232,189,1240,False
jonathanrenerv,208,230,4301,False
Allito_Espin,519,276,2269,False
CSEBeisbol,115,807,170,False
karinpach,171,75,786,False
tuliojose22,297,162,346,False
PeinaditoMedina,1122,237,1236,False
jotace_llc,745,376,8487,False
Bryanarthurmu,492,219,322,False
salvatorepadv90,903,66,942,False
msmg27,165,155,156,False
adri_procel,417,227,753,False
Melinaximena_,18,15,85,False
Juanitomcse,323,118,1012,False
DonByJo,582,201,1933,False
manuelvaca,347,188,211,False
stevenmaldonad1,237,243,263,False
pitbullbsc,362,200,481,False
gonzalogs83,78,97,1266,False
GinoPortaluppi1,938,180,13434,False
ByCaiP,228,608,5156,False
DenisGabriela,112,108,22,False
_yorch,1409,855,14180,False
JniEmanuel,4,0,0,False
papoxcesar,209,155,263,False
Ecuador1ro,58,91,3,False
PriscillaCG91,173,184,532,False
wachito95,417,359,3217,False
erespa_mii,192,170,751,False
mascotayalgomas,1517,1473,32,False
jeremy_villamar,161,323,1985,False
danielandresap,708,702,204,False
Marjobho,388,38,3344,False
DiegoLCruzS,504,766,8404,False
jorgejolusa,238,649,2292,False
Lehi7Jim,338,369,1740,False
Kiana_Nvz,195,582,17751,False
elforo_trendyec,89,20,26,False
Washingking2011,3804,1342,11620,False
kelviB97,190,334,1136,False
JosiiChusca,179,125,3586,False
MilenaMedina02,278,19,39,False
LauraKimimck,939,569,56,False
Saxovox_ec,218,363,419,False
JacksitoEST,405,417,5879,False
AcMauu,51,1,10,False
faridgalecio,43,520,4113,False
jostinmaravilla,935,151,5217,False
andres19cm,1242,460,101,False
28Andree,172,247,184,False
domenicaramos14,67,8,56,False
Rousse_ML,247,144,1505,False
_kelvinjc,817,2311,85824,False
MaJoseZuritaEc,934,703,13099,False
VanesaMartinEc,479,1033,22945,False
lisethparraA,198,310,399,False
CapiRick,799,466,680,False
Henry_BR,365,2416,1219,False
Werner_Cv93,361,253,1072,False
AviNestor,639,341,16862,False
Josselyn_AlAwad,119,43,3412,False
cristhianchagch,436,325,300,False
enriqueamendoza,574,440,1763,False
zevallos33,1749,519,608,False
INGRIDHUGFMAN,573,1395,439,False
Hime_Mena_90,542,223,1208,False
tietanve11,45,3,632,False
AudriRecalde,456,195,1367,False
Abogadodelmosmi,199,68,17,False
AlvaroCarvaca,899,157,2224,False
LUISFERNANDOR1,268,272,15796,False
CesarCoronelEc,986,4987,0,False
patricio_pareja,982,2295,654,False
FresSilvana,60,22,50,False
Fernand34086344,46,6,7,False
PETER_OCAMPO,57,196,393,False
BraulioMoreno12,203,116,202,False
Intavit,6967,12865,107435,False
Ivonne02335803,28,1,3,False
stefanobsc,935,355,1019,False
scarymarydoll,149,52,368,False
Bdp43_Cse,751,887,3281,False
nicruzmoran,47,61,2192,False
AEduardo_21,120,43,337,False
angieyulianaa,169,445,4033,False
LAELITEBAND,760,388,12,False
BolivarBeltran_,409,318,5770,False
RioterParodi,593,666,1929,False
Keylaloza_,758,885,6204,False
gilsongvl,15,13,677,False
jorgeaviles80,1657,3255,830,False
j_ezambrano21,244,262,406,False
eduardolopez072,167,71,70,False
medicodeporte,878,1653,667,False
Vale_Asanza,157,160,169,False
AngelitoGRM,173,57,1093,False
patoserrano87,507,465,1942,False
martiitajimenez,53,24,3,False
pastorjob777,65,36,43,False
futbolytour,388,847,354,False
rivasso,140,82,1088,False
joyce_belen99,247,471,2514,False
ignacioquimis,23,2,87,False
EduardoMontes00,61,2,17,False
Pao_Patrimonial,7069,58544,8148,False
Emelec_PSF,61,1,0,False
danaaroman,906,315,2683,False
Sinmiedo30,300,317,1276,False
un_terricola_,866,536,4571,False
JuanJar54116467,30,17,610,False
57Ewsa,74,13,79,False
leonardovasmen,2112,919,218,False
Dr_Beto84,159,221,340,False
jcswanton,230,562,9518,False
raaul321,840,356,206,False
chelose,165,114,1166,False
adrifernandezr,254,729,8190,False
lilihairnails,1004,124,1132,False
AnthonyVeraB14,91,10,18,False
ChrisAnchundia,255,304,2143,False
Tony_Solorzano,584,177,123,False
strujillov,266,245,847,False
DuqueIvan,3056,173,6602,False
christianjimen8,294,136,100,False
JaimeDeLaCruzC,1901,3002,207,False
AnahiLunaM,2018,1136,1473,False
JohnnyArevalo1,172,66,586,False
Napucho,1916,1651,113,False
vicentiko_2010,1588,168,835,False
Alexmelandre,83,16,20,False
diego_eguez,1042,184,40,False
DonosoMacarena,145,124,984,False
augustovaca,795,70,369,False
rcastillofreire,150,68,76,False
Mariposita0908,314,102,9,False
fultonortega,506,251,87728,False
jofabri,328,44,54,False
Helenkathleenpr,3000,840,6783,False
Jaimico0501,10,15,0,False
cecivillamarve2,62,13,639,False
EmelyValenciaV,565,876,1623,False
TeresaCedeo11,43,2,9,False
christianbd,320,412,220,False
Glocke29,1558,237,472,False
luiferpazmino,548,253,5374,False
Shady_thekiller,341,393,380,False
alejop89,1196,388,12585,False
FriasFaby1,1545,3312,1375,False
lauraherrera22,84,31,1803,False
JuninhoAgurto,219,122,1176,False
IlsonJaramillo,86,15,31,False
ldragonchino,436,518,484,False
OmarFernandezR,352,1511,575,False
cristhianvel,786,1732,10203,False
helioteran,225,108,2653,False
erickazunigav,68,28,98,False
dayanafrancot,172,473,2384,False
seconttri,98,35,4,False
reneitor3,519,264,2078,False
nardy10,289,184,1877,False
ChrisRoblesCh,212,711,221,False
Xavier_gye000,118,11,261,False
km_gd,527,1087,10932,False
MGLLH,211,65,28,False
futuroexnoviol,2192,1551,5555,False
EmmanuelMedinaH,109,1485,17,False
miltonvillegasv,138,50,106,False
viclaz17,1265,273,250,False
Pancho_Elizalde,194,132,159,False
israel_alonso04,384,77,2999,False
gustavocarpio_,554,504,1976,False
Jose_Orellana_G,936,917,29166,False
domenisg,369,65,1119,False
And_paOlita,349,284,65,False
ecperez917,1990,473,3282,False
ValeLudena,318,416,11993,False
ServientregaE,171,1110,199,False
elhieloescrito,142,639,814,False
Janny97,527,179,653,False
raphhill,1595,1375,446,False
_samy1610,475,81,55,False
AndrsJCruz,468,101,573,False
MarioNaranjoA,213,128,249,False
SoleBreilh,201,299,1145,False
LuisDAriasC,113,9,29,False
electroveggie,405,488,7081,False
bio_fabrik,46,25,81,False
steffpincay,1667,395,10660,False
Lin_flowers1,821,797,49,False
dantestuardo,224,47,76,False
AndreaVegaG9,610,676,943,False
Efrai85838008,642,525,751,False
IvanMaciasD,706,534,1243,False
coleguini,339,7074,2094,False
AylinCr56204016,45,40,44,False
BellaParejaM1,243,8,30,False
EddyBsc_Z15N,15381,27687,5269,False
lucamv_,82,34,25,False
susyalexa2405,131,56,1188,False
eduardogarcia45,126,289,1813,False
JFlorabogados,175,13,211,False
SusySantistevan,3485,6062,19193,False
JhonArreaga,216,329,873,False
artepanEcuador,12,2,20,False
erick_benites,1249,440,8334,False
FrankCampozanoF,1373,357,188,False
ESPEU_SL,240,182,419,False
dastipas1,314,1534,844,False
mmpaint,229,340,60,False
iris_ortega25,263,123,1616,False
MinturZonal6,543,3046,3494,False
UGJURIS,177,1078,121,False
LadyAguirre_,276,274,10,False
TurismoCuencaEC,755,11308,7411,False
martinibarman,1172,1872,3437,False
Visit_CuencaEC,692,3165,1269,False
Tity1512,151,48,434,False
domcru,831,345,1661,False
lufernandocs,221,181,1570,False
Mafer_Undurraga,689,762,521,False
Josue51963395,446,82,42,False
Servigraf_ec,189,68,22,False
MrBelt,438,308,1000,False
GaleriaZalamea,427,105,16,False
tonymen00,85,106,308,False
MaAngelicaLeon,2522,1140,14760,False
AlbertoSuarezM5,75,1,118,False
jochevaio,1386,258,278,False
lanm15,1133,1617,915,False
Richardh_u,641,714,4750,False
jose_olvera90,157,159,5439,False
AlbajapMamad,309,131,137,False
ComunicacUPS,81,213,81,False
josearturCSE48,493,96,3315,False
aglyg,403,661,210,False
_AEBE_,735,2577,830,False
adwaherrera,617,219,8026,False
jarod67ec,664,229,54,False
lorenazambrano9,261,90,26,False
alexsolis6,1079,2882,271,False
danielsaabachi,132,262,404,False
verac2505,237,119,146,False
GinnioSarabia,1143,344,1880,False
meladomionta,353,1309,4416,False
Drwandradee,905,1966,10244,False
arielpenafiel,1215,529,3097,False
TroyaEmo,400,5,45,False
clinicaborja,87,395,25,False
Lulapalma1,237,69,1507,False
JLuisEscobar999,685,287,2255,False
mau_estrella,970,432,1192,False
BscBoris99,126,31,8093,False
mtroya_,258,610,739,False
vaniss_style,413,254,110,False
giuliianadavila,386,440,800,False
Majito_AG,219,323,2095,False
Francis17916607,21,0,70,False
juan_grunauer,1082,534,726,False
dcorp82,2736,2346,7149,False
karfal74,2016,730,768,False
rehabilitargye,147,71,172,False
william_vergara,1196,473,15426,False
