screen_name,following,followers,favourites_count,verified
KKIMROC,934,151,3788,False
Darvc99,249,187,24,False
jmagallanes6,229,51,844,False
Caxital,214,428,4386,False
soy_cuchara,457,273,10975,False
gabtomartinez,940,304,1766,False
AlfredoKR30,1517,88,6316,False
martinbeasnunez,4404,8004,7145,False
lhj6390,607,280,7854,False
AnitaJauOlo,591,560,13705,False
Miguel_19Dom,108,13,74,False
mateomedina18,176,457,5184,False
pal_jaen,369,174,7498,False
Xavier_Grau,550,336,408,False
Flav_Albarracin,285,133,782,False
Azpitia,836,290,20,False
LabClinJairSilv,1271,554,2771,False
kike_triatleta,951,378,586,False
CARMENCABANIN,159,94,132,False
emmacriollo,354,515,3346,False
revistzonalibre,826,3322,4734,False
Z38300942,70,4,161,False
Tenenaula_M,675,15,2732,False
NikiLittleMixer,527,1407,20402,False
InvestigaUtpl,607,1875,722,False
mi_gatanegra,327,456,3753,False
DarwinReinosoN,317,162,723,False
MongoSanchezR,379,2675,1743,False
WillmanCorcho,48,796,77,False
DCM_system,68,8,1,False
GreyDioses,14,27,142,False
keziamckeague,807,1066,1301,False
Angelica020326,36,4,21,False
GUONetwork,38,84,21,False
rugeldiego1995,243,137,1261,False
PatricioSolano,701,1404,7004,False
MISAEVLOGS,96,511,3132,False
danielborrerom,290,254,157,False
PanamericanaTV,86,986319,31486,True
CondoBlackBook,249,322,16,False
EcoPazifico,1377,610,156,False
Eighteen10LLC,742,122,640,False
hcardenas98,197,193,31,False
TheRooksYT,519,368,251,False
AgriterraPeru,504,272,1330,False
FEDEDIECUADOR,299,150,366,False
Neit97,187,44,615,False
KuyakuyT,411,7,178,False
MissUVenezuela,568,8033,2665,False
Tours_Trekperu,756,264,180,False
BreteauFound,2799,1009,2061,False
FaceTheCurrent,19778,19768,2779,False
secap_ec,1751,33509,4329,False
valesalasg1,116,72,156,False
harlangar,1864,67,1169,False
damseis7,1474,704,7497,False
GIN_PERU,673,337,92,False
novelmommy,320,135,82,False
revistamasec,0,2,5,False
lesleybermeo,168,303,33177,False
JohanyMedina6,1,0,1,False
raigohead,2562,5718,8303,False
jshchmbrln,977,1029,41820,False
juliourzua,734,563,413,False
GEMACAM71146157,23,0,3,False
EnnerLozaM,540,142,588,False
And2512,185,134,110,False
goberorellana,2932,9868,18217,False
LordJimjr,5866,5806,45396,False
Minina0102,89,127,1396,False
bsabadini,201,93,18773,False
sarass08,707,711,127,False
adrianalucia_13,277,29,75,False
TNVOA1,0,0,2,False
zonagayweb,534,4618,2322,False
AmazoniaEc,964,26408,2782,False
christinedanser,124,56,256,False
NanpaBasico,2,20961,181,False
RoXysT74,1529,277,470,False
matiasstoth,323,464,4580,False
vzc0699,20,40,4589,False
BVGEcuador,107,2932,22,False
ticapiderit,222,176,846,False
wilberthernanpi,25,10,4,False
IsabelSofia_uwu,78,34,4961,False
TEDx_Cuenca,1152,979,990,False
adnjim,118,342,2484,False
angochagua,0,0,1,False
imedmoren0,577,619,1495,False
_fancor,263,35,2506,False
Gabbycrod,16,4375,80589,False
MajoPZ_24,181,176,7899,False
T6Design,99,163,1094,False
jcmendocino,409,122,5365,False
limaarn,698,1578,46920,False
object82,0,65,0,False
gabr1elgm,242,48,122,False
jmesa1965,234,349,33458,False
LoelRM,503,619,4856,False
LuisGuevara_S,2089,388,8860,False
ManuelCarrielF,5000,948,5847,False
ymll_lupereyra,9,87,339,False
jeremias_tama,1066,811,113,False
EnverVegaF,4213,553,1181,False
joseaguirred,820,407,1604,False
Hvenegasdiaz,4828,1472,2965,False
asimonemusic,138,103,0,False
HardToExplain10,1758,429,1150,False
urdys,846,397,101,False
hernan19850329,235,237,1958,False
KarlosGomez21,54,71,1252,False
MendezNivela,1241,26,127,False
carlost3791,44,47,10907,False
sandycallec,351,713,204,False
dariomatamoros,34,223,1035,False
CHULLITAWIL,989,323,156,False
MARTINNICOLASP2,1093,501,23167,False
Patitaec80,410,275,1905,False
sansalvador100,5153,5135,31656,False
der_rote_baron,174,23,220,False
dani_munoz20,200,136,131,False
andryosh,110,17,1598,False
aLfR3x,313,400,932,False
endarazavala,71,157,411,False
constantely,172,52,40,False
Nezzarchangt,137,78,1374,False
NegraTogra,125,63,381,False
GabrielZ_PE,12,2,1,False
KeilyFr29,74,38,624,False
pablosoriog,1756,2821,13594,False
JulioQu55661691,167,5,7,False
lpmf26,493,1205,2627,False
AndriAMOLED,189,67,4256,False
PILLB0X,47,47,2214,False
_UniMeme,73,7,40,False
Jokgarces10,305,78,35,False
endretivo,398,456,290,False
tonyco_01,363,148,865,False
blaman233,162,334,365,False
andreusantos,341,286,383,False
magegyppp,1950,386,485,False
alejocabrerac,883,298,1009,False
GeovannyCoronad,354,194,177,False
juancadelgado,4424,7609,23567,False
Dayercinho,231,161,188,False
JossuZambrano1,126,60,587,False
a_cajamarca,121,190,908,False
hscarlos1,1361,332,632,False
udes_oficial,356,4167,3512,False
ViaMiaBlog,49,34,119,False
21Yanque,0,0,0,False
alfredogweb,808,248,2292,False
m921radio,1208,4710,364,False
PatricioAgroEc,20,910,26,False
SeppeyGama,16,653,45,False
RocheLatam,442,14090,560,False
YIHRSerbia,1561,6223,1624,False
aztiraythebzil,800,541,9818,False
visitecperu,207,49,5,False
0100930635,8,0,0,False
Flugkapi,490,303,2089,False
William69954223,1,0,0,False
tobbii22,1599,992,1150,False
MayraAl66555252,27,0,28,False
Drjparias,320,350,496,False
Pasivo_Cono_Sur,987,458,795,False
Orense_SC,11,8835,199,False
RealJeffJohnson,1059,1562,987,True
Socarras00,797,84,2960,False
raulomaroso,2111,757,1002,False
FitoPaezMusica,47,633633,1007,True
mjoguerra,347,1480,12442,False
FatimaRosadoM,534,524,4270,False
miguelvillmer,979,208,13238,False
vichetorres79,849,1148,2982,False
sashafrate,134,92,62,False
UdaDerecho,116,10,0,False
MarcosCine8,2237,3614,25874,False
CIgualdadGenero,2183,6355,4038,False
BritanniaPeru,6,41,53,False
UCatoCuenca,553,3071,445,False
Lobera01,1108,272,6214,False
yordylj,4532,4484,3412,False
kittykarol,448,532,187,False
marlontenecela,1933,1216,245,False
BayronGuillen,127,96,3943,False
colonchiken,454,133,480,False
joepauta,588,44,842,False
milancar73,215,132,429,False
UContinental,176,4293,427,False
AgapitoNatali,24,2,17,False
DrCarlosRossi,347,770,111,False
DCoordinacion,8,39,6,False
Elena64313258,52,2,0,False
nal_barca,206,209,131,False
ravt_ecu,127,48,2046,False
ILGALAC,2144,2805,1755,False
LaCecconm,563,134,1094,False
Ejercito_Div7,1992,13638,6775,False
Anabel02801982,117,4,8,False
GoreAyacucho,1280,2044,2793,False
Insatnua,16,6,20,False
vtriahh,549,2020,14018,False
attorneyperu,0,0,2,False
JorgePucha4,7,0,2,False
MirandaMarilud,44,7,150,False
carlmiller23,305,360,12198,False
Macker_o,14,0,43,False
EgeisInternaci1,29,0,0,False
Adeatel,325,196,118,False
hacerperu,405,191,5,False
JuandBernal,890,1511,831,False
SEEP_TV_PERU,296,386,22,False
SandraMoronas,129,102,1065,False
genesis_becky,708,446,5107,False
CHAKANACUSCO,0,0,0,False
mirixswan,406,482,27293,False
Mayurita_,653,714,4905,False
danicho003,220,100,6693,False
Anifernandez26,239,27,572,False
serbyco,12,15,3,False
joseerraez3,61,6,20,False
LIORAMSES,536,129,82,False
OscarTimanaL,486,430,1654,False
Vade_Ortega,3240,3993,629,False
Mishell_bn,499,1380,35702,False
diegofchv87,345,85,27,False
PedroElas12,415,18,116,False
_amyloja,181,294,3168,False
AndreeBermeo,394,826,3253,False
lombana_castro,996,231,341,False
alvarracin1976,2809,568,109,False
ElkinRedondoSal,46,294,6872,False
RedRemec,353,69,236,False
Ariel_Chica,2011,326,4963,False
xaviabad79,262,50,530,False
humbertoalazar,493,227,898,False
jacksonbenjamin,307,147,305,False
sheylaesteffany,16,69,339,False
Anna_Selby,378,1627,902,False
KushiRimay,708,942,12432,False
PedroCastaoMuo1,56,2,14,False
AlquileresECO,6303,6327,49,False
CuePilot,115,12196,2022,False
FLORESLUCCIA,11,33,0,False
hyperscholar,66,76,157,False
Xiomara_nao,951,1231,10933,False
DiegoElruso4,654,53,21774,False
diegonnardi,675,415,1175,False
AldoVasquezRod1,57,2,19,False
CarolineUnwired,348,565,294,False
MauBecerraTLC,315,1194,998,False
YonathanBetan98,987,137,177,False
carlospopular,1512,610,6353,False
KtaxiEc,354,1191,488,False
minagriperu,825,137999,6864,True
DINARDAP,10438,20101,15771,False
ivorobayo,1004,1241,8801,False
TPolOrianga,148,78,5706,False
israelandradeg,786,117,414,False
burbutea,84,28,14,False
jdavalosg,2057,537,5953,False
capir5,2860,893,24738,False
FeliXavierM,371,382,1788,False
FCD_Ecuador,2450,5023,829,False
SEXSHOPVENUS1,2,0,0,False
ivonny,2215,521,15217,False
HolyFighter7,94,12,5,False
xxJENnyfERxx,216,569,426,False
mitch_cud,451,132,775,False
Edsonrodri2,1461,444,68,False
eplaza79,355,227,717,False
alisan0511,189,52,800,False
Efact_PE,412,78,179,False
Expropiado2016,273,242,8813,False
FundacionIdeas_,223,43,83,False
djr272002,43,11,12,False
luisflo1393,226,62,3,False
lHailel,111,489,15912,False
vickypamela16,1,0,0,False
nancyac1943,112,38,12522,False
SonicKrazMusic,85,12,101,False
EJervesB,546,207,902,False
EvanSebstianHu1,18,0,0,False
_BlasSS_,169,419,3114,False
EMMA_ExtremeMMA,1202,2747,140,False
pjnross,226,1201,251,False
polloalabrasaxx,291,4,132,False
nenapita,219,61,1064,False
George_fer25,239,115,959,False
sanmichelle26,1830,878,5203,False
Alejandrolm1920,48,1,12,False
InfocentroNobol,1319,417,6329,False
deanes1,684,121,973,False
94hestoessel,2043,3275,48779,False
Thonytattoo,145,3435,1074,False
AnaKataCarmona,1688,727,1217,False
zoisacoto,341,37,610,False
MichelobULTRAPe,0,596,24,True
asenred,2241,4812,320,False
InfoSalinasb,546,418,2013,False
marilumercedesw,197,81,76,False
MantisView,879,249,1337,False
JPLOL29,35,29,422,False
MalcaStacy,42,6,130,False
LuisFloresNetwo,226,62,3,False
crisa_46,323,263,4354,False
FahadSarkar16,186,14,1,False
Storefortravels,1829,681,2729,False
paularubiano_,364,401,27467,False
HuanucoRed,2,0,2,False
Liz_pelusatkm,61,3,20,False
EdserLopez,70,12,18,False
eselMOTOR,1919,319,117,False
xaviman5000,178,39,58,False
yadiraalessi,278,93,1445,False
Salud_CZ2,467,3587,9615,False
PanCordova,900,1308,8588,False
jandrosalazaar,859,292,2868,False
pupilojean,97,22,46,False
rubendlondonoc,247,170,977,False
RojasCastroAsoc,134,8,0,False
ThaisElenaGC,39,1,0,False
ronalmaldonad02,220,35,1251,False
DemingInstituto,33,10,0,False
IsraelVarelaM,18,402,527,False
Laydy153,30,47,6890,False
camaraconscue,4657,2541,590,False
youknowmetoo_79,1205,266,4136,False
MaoPhotography,1016,1036,18,False
eolevsky,67,2549,309,False
kathyasantana_,279,274,1106,False
Zhoul,182,43,406,False
VJmz_,145,59,1273,False
AlexandraVeliz9,260,126,29554,False
UNAEcuador,1372,14820,2115,False
palulisch,392,543,2057,False
marceloval63,280,26,20,False
verac2505,386,143,181,False
marcelo37162941,3462,372,554,False
EstradaCarlosM,4203,13037,629,True
Krito_Martinez,425,526,1782,False
AlejaRamrez,225,48,73,False
rubenbardales,107,71,112,False
Cannabisqueen13,200,161,1412,False
CarlosDlt1992,72,1,29,False
donososp,237,193,19865,False
yiyi_matinez,65,8,175,False
Danny06530032,4,0,0,False
FranciscPizarr,548,415,111,False
almendr_ita,294,829,4849,False
JoseduardoDS,431,339,1038,False
Canelitardiente,782,1947,14628,False
alexhennao,408,353,3283,False
Titosusanibar,23,9,4,False
gabrielafut,94,711,3190,False
Ailee_Army,719,197,66,False
_MelissaCalvo,193,39,585,False
medardo2377,1014,67,465,False
WitnyN,850,756,63107,False
Mathia88327361,3,0,0,False
EduardoBarrio7,286,62,7636,False
efsarmiento1,296,192,10,False
betodvj,1345,270,87,False
kerlyparra96,40,10,93,False
FelDHdez83,96,7,55,False
rapido_t,1,0,0,False
GYuqui,71,0,2,False
AndreMalquin,920,3649,3487,False
SaraydeH,1582,415,56339,False
carmendayaname1,1075,656,10824,False
dylanlopeze,113,31,29,False
displicente_98,473,277,22315,False
nanbea12,502,403,3172,False
Pedro1Reinoso,1852,5594,4027,False
Icobitos,194,210,304,False
jesus_jesse430,34,2,44,False
ha_unis,285,158,32959,False
Ramdyman,1337,412,246,False
PremiumMacaRoot,746,579,1928,False
shine_infosoft,892,169,166,False
Maaaaaarianach,893,1626,34796,False
patoykaty,127,1003,305,False
ufoloko,180,127,18,False
ntmorita,776,525,3121,False
GADPCHimborazo,1492,1865,2112,False
ManuelMogollon,224,298,14,False
vmolinav,3366,5565,9511,False
foodandwriting,922,280,255,False
revidayfamilia,50,724,6086,False
enanagorda,296,1259,29945,False
drdelcannabis,768,221,212,False
Byronmacias1993,7390,7416,5191,False
AngieMFonseca,188,301,2997,False
BenGoeders,820,667,3431,False
willyvelezv,374,181,114,False
JHONBUENAHORA2,80,1,279,False
PauEspinoza95,2409,385,5179,False
tecomingenieros,11,5,0,False
hideki1991,599,69,3755,False
gabicamos,93,161,1387,False
NataliaR0502,192,38,1323,False
centrodelcolor1,27,0,0,False
MateoJoseRendon,207,5,1706,False
GuidoCarpio,168,221,2184,False
PRINCEINTI,193,106,1467,False
OGaleanoVilla09,77,14,194,False
santy_matute1,564,98,5652,False
julissamaribel4,63,45,1338,False
deysi716,11,4,3,False
meza_olivos,210,61,490,False
HectorYepezM,7376,18845,19626,True
desdeurbania,1086,2529,9768,False
EcuadorProvida,1474,9661,339,False
paullirria,536,167,233,False
Leslielovely07,663,78,78,False
StreamingCol,1141,1309,2608,False
YosoyAriiana,1546,205,290,False
crbdesigner,342,1009,250,False
jgalarzaavellan,1806,1515,5116,False
chesk_,162,234,418,False
escalada_luis,521,25852,1419,False
ashly_fadul,114,1094,1951,False
demetriovillal4,121,4,89,False
JovenesUnasurEc,1650,2036,5640,False
Juano_EarT,250,29,8,False
tjmltablet,887,290,2483,False
williamlucasm,1180,1898,6656,False
THEREALTYMONROE,157,263,2501,False
toleolorte,459,351,1088,False
renatonaldos16,808,15,2939,False
JB_Fwme,280,210,2609,False
ANAPeru,1212,28170,3941,True
ChristianRGonz2,949,168,1484,False
aleloaiza,246,241,7692,False
SendasEcuador,298,1673,2436,False
ExpoClassic10,497,588,2501,False
dd6637311bfb4a7,135,142,5653,False
lupevaskz,611,211,865,False
BernalPacheco,301,6,308,False
FesagamaDeporte,1367,64,984,False
lupemorenou,311,793,11,False
FullVideoCumbia,23,29,1,False
DarekFlak,342,1491,3457,False
kvilcam,563,223,319,False
Alonsocm888,54,199,377,False
Chabelacruz,112,627,110,False
wanderergirlAC,50,213,877,False
DiegoMartinez_C,1365,5288,2219,False
BAgramonte,642,107,25677,False
evivilopez,37,17,190,False
Miharu_T_K,165,36,254,False
darwincito_22,327,235,83,False
pauupalacios,87,445,1343,False
RamiroSanta82,407,243,1147,False
Andreagr1196,102,13,230,False
FatemaDC,646,2794,510,False
bgjsl33thor,4353,4377,64028,False
dennisequezadaa,921,231,11830,False
mayri_t,1764,353,436,False
AlvariCoque14,857,296,741,False
bistian00,1363,303,24962,False
Anthonychicap,95,131,1052,False
fponcepilay,185,107,2767,False
EUrbina02,200,54,5,False
ExpresssRayo,6,0,0,False
handachocolates,0,0,2,False
peter_chirinos,64,446,1073,False
BertaRamirezv,1469,343,2106,False
MaCristinaSF,459,1834,4949,False
AbrilContreraas,1208,1864,14247,False
Gustavo40155997,56,8,7,False
ajbenedetti,255,374,3722,False
SheyC03520,1441,622,2606,False
stefartny,467,1405,8981,False
almacenesexito,3551,330375,3461,True
Rod2980,174,119,3498,False
Leon30013,513,2586,1133,False
Paolamichelle95,298,830,71,False
JordanV90876220,270,1,81,False
BrigitteZevall1,17,0,3,False
lluvialovenine,1443,208,26696,False
EVivianaTapia,1723,164,1909,False
alvrugal_2304,107,739,41227,False
mia_gil,15,3,72,False
Odakiis,48,3,178,False
zlinares26,265,231,159,False
Lob0blanco,210,2610,26088,False
c_sebstian,296,77,3429,False
Eduardo_1520,3634,383,15699,False
MabelSelenaCel3,434,429,50771,False
INFOCANCHA,590,7174,314,False
majocaal,39,12,8,False
Paulamariaoo,378,1281,1523,False
sebatian_zamora,192,72,772,False
Santiago_Ch_T,456,130,2386,False
anagomezur,150,100,3706,False
yayiita_neiira,404,512,264,False
JEFFBOL,170,454,449,False
wiracocha2000,74,108,297,False
jpablosolorzano,1223,578,90,False
Yosoy_IB,311,386,20,False
servant06,82,60,14,False
fran_xavi_Q,218,28,491,False
CheoUlloa,76,56,89,False
xinitaBelf,319,222,3183,False
santywin,482,133,68,False
Johanna90444190,82,11,19,False
QueDecencia,923,4175,2749,False
RobertoC93,377,216,8419,False
incubusjah,749,1147,4035,False
santiyana73,313,266,70,False
SonrisaCalida,359,988,3304,False
MarthaV80267358,184,202,19318,False
GaloOrmeno,171,522,8348,False
Marvin_Schult,4427,1529,9279,False
ItaloxzM,8,30,11,False
Karina_irr,59,531,1183,False
viajempdernidos,57,1385,15075,False
rvguz322,119,17,34,False
iamdenissevr,198,10,141,False
NEWSMotoEC,542,792,2565,False
maryespinoza29,202,269,6200,False
BerniOnLine,643,2327,3520,False
MiChuElizalde,321,634,2865,False
camilacogollo22,65,222,5806,False
dulcejunior01,568,120,4806,False
DanyValarezo27,123,388,2426,False
JuanBernardoL,792,1587,1910,False
joseov1956,73,83,4995,False
CamiloSilvaJ,2980,12350,15495,True
maaaaariuxi,293,653,8469,False
curioso1966,285,17,119,False
LauraDuos,1372,688,5759,False
karolinamonser9,37,0,40,False
rommel_german,847,1408,48,False
ificantpeteraul,63,202,58237,False
alejandro__202,612,1606,11851,False
pablogomezgarc5,213,32,1192,False
gary_amay,129,121,158,False
C__Escucha,122,55,83,False
zatanni33,703,884,22552,False
fabeyracuriel,808,287,3081,False
UniversidadB,750,593,7118,False
gantoah,176,105,4968,False
claudiapolo_,968,221,487,False
LuminKnight1,264,74,15437,False
nissanecuador,1283,19007,454,False
Faustoindomable,2213,255,2082,False
CarlosEgaviota,730,818,80,False
mpllerena,288,331,957,False
xavijoy,792,362,649,False
domenicomfr,201,29,128,False
RobertoSotoOliv,515,419,412,False
_fuckqueen,1180,1129,1910,False
venussange,224,282,8849,False
CNTAPSECUADOR,2001,562,424,False
nicolascuervop,2477,2478,6602,False
AngelEscandon10,527,328,1514,False
JuliianDL,105,50,439,False
karenmariap95,1532,525,2430,False
xSlashing,50,0,5,False
patolin_01,347,284,85,False
_nuriann,2169,1895,6477,False
quitoeterno,2712,6680,3718,False
AldasKimberly,30,0,119,False
LustyKane,290,99,551,False
SpanishalRojo,1912,1632,22140,False
felipecogomez,1367,1402,21148,False
DavichoCh_23,1451,201,5403,False
Latina_Noticias,245,570542,219,False
ieee_sec_ecu,19,430,59,False
kittyisra_world,381,160,189,False
dvallejosh,422,3701,2435,False
Jukeboxhero28,547,988,22435,False
CarlosVesLosada,3005,1217,1435,False
Jessica77211605,5,0,124,False
luz_98jb,641,289,1525,False
miki_TH,510,215,981,False
jcampozano1,962,173,3456,False
liddichuu,319,115,4681,False
borntobefre3,228,67,2998,False
zulka2666,710,2586,1822,False
YulitzaBustam18,159,54,3638,False
EcGuardaparques,287,689,4737,False
asmartt1,1386,536,53,False
1richarco,1581,508,249,False
sdayanapad,772,522,25337,False
vanechikita8,98,6,24,False
IGuatibonzaG,195,115,1315,False
finamunizaga,105,6,1627,False
fabyalli1,118,30,1163,False
Sexualidadalmax,2005,6929,1997,False
dianecc04,116,381,8113,False
MaiaArreaga,387,89,5092,False
Andres_ck7,133,130,275,False
murbasu,448,115,4001,False
GualaceoTrabajo,28,0,0,False
jessmontero6,92,41,205,False
Alberto13304660,1,2,0,False
JhonGaaRaaY,122,23,422,False
andresyunga92,72,136,267,False
macrisvj,121,88,212,False
OscarBriones10,240,214,210,False
prmelosampaio,93,67,364,False
mhmtkcn,162,26849,2564,False
_yulysilva,4,1,52,False
Claralakare,131,33,183,False
DAVIDX2609,165,74,177,False
JullyteresaS2,340,328,200,False
SirChinoMercury,983,3266,45295,False
melygiler94,336,293,2107,False
FELICITAHall,76,184,5258,False
Evelyn_AlvrdC,239,461,1966,False
ThePermaTree,1411,670,6619,False
Ruichilandia,380,100,345,False
Yananti_,1655,504,844,False
NIC0LE_L,278,709,1153,False
InternColombia,759,275,150,False
groverjackson20,75,166,2740,False
aLeJoToP,582,104,3366,False
CarlosHand6,59,64,1055,False
cneiro,729,2176,121,False
batmanbogota,85,80,137,False
pedroaperaltaa,1365,1539,1689,False
jcerdalimon,1400,1060,1654,False
chemitamartinez,562,76112,12637,True
DPefy,523,16,17,False
angelbalont,2434,654,12924,False
Vegan_Alexander,115,5,134,False
alexanders_0,260,264,349,False
poolorellana,824,351,386,False
zenobiamurillo,204,30,20,False
HMirasierra,20,0,1,False
BlogSuperacion,1,4934,203,False
gtorresytorres,86,653,330,False
andresmunoza,1803,82512,2060,False
BubuLimon,592,330,1794,False
DianaEvelinmir1,26,19,322,False
Lauramarcelatg,280,132,12951,False
KarlAltamarx,2392,1558,639,False
KevXgP,1029,424,526,False
ArqMarcoChambi,154,1,1,False
jrmorales2504,414,27,6,False
themiasummer,40,83,34,False
elgregorycastro,210,304,140,False
il_alan,404,2173,4692,False
amyadco,106,120,383,False
koffermarie,74,8,26,False
Gender_Lab,519,1247,3584,False
ReynaEs06977269,54,1,5,False
selorey1927,592,247,7160,False
isravega,279,304,22,False
GENESISLOJAECU,2118,1009,11,False
emegegeene,398,361,1368,False
GrupoANAI,46,1071,605,False
JORGEOSPINA01,546,145,4,False
Morenelli,2226,994,9387,False
FearlessMan20,13,0,1,False
elesjuanse,1972,496,14763,False
paulavega27,2107,1982,17210,False
PAUALiEN,212,871,289,False
lucasestupinanc,633,1186,15620,False
CantCentro,119,33,36,False
merchantastic,8,1,1,False
juridicidad,441,55,19,False
BTStusP29132836,79,11,4057,False
OrpioA,277,459,59,False
La_Gr0sera,274,204349,163373,False
LindsayBlatt,511,451,3018,False
CamiAdventures,171,198,275,False
Fabianvelez2,1271,2464,35116,False
ravila67,1394,11946,981,False
casaceramicagye,28,6,0,False
purasecuatorian,73,254,115,False
IDEASOMEGA,442,130,412,False
joromar10,984,331,3950,False
jorgemaldonadot,69,16,25,False
JuanSotoKME,202,291,209,False
xquinonezku,494,564,316,False
lulyip,323,288,317,False
KevinKmpo29,887,403,3412,False
t3o_Art,231,2413,298,False
DiegoAlthviz,551,498,71,False
jorgihno,1054,3652,5808,False
HayexTechnology,3,1,2,False
turomanticoms,58,31,4,False
lorenpinheiros,186,162,599,False
Xhand3r,267,830,28852,False
Albuseveruspot,844,8529,40803,False
DanielB55245440,358,86,325,False
Gicela99,130,10,297,False
eduardosanteliz,611,36,38,False
GMJulioGranda,38,5328,657,False
majogavilanesa,1475,65778,167,False
Yevidcc11,221,133,831,False
sensitivenugget,428,616,21857,False
PeruTravelCusco,757,279,78,False
ChUequis_7,502,272,200,False
EmeCe20,210,26,2840,False
Alucardo04,1234,398,492,False
RomeroRosero,48,7,1082,False
sheillix_chr,251,260,4485,False
Christian_Pardo,2025,885,99,False
Cristia32415918,59,0,6,False
JuanLadinoRadio,3888,1274,19505,False
RodrigoVicua2,48,1,14,False
GanadorPRO_1ro,128,87,96,False
Ugel4,760,739,163,False
AureDen89,60,16,88,False
adventistasAPC,732,3944,3551,False
salkantaytrail,170,54,15,False
EPMGIDSA,575,785,196,False
carlosalbert142,28,7,1,False
panchom82,89,56,252,False
EggingtonDaniel,192,116,122,False
koko928koko,795,4979,1077,False
Infopj2018,47,39,755,False
Unach_ec,106,3484,333,False
dennisnaulag,154,19,63,False
calicheins,377,256,230,False
hotelterrasurc,226,172,0,False
Kurodo89,110,26,1294,False
hi_guille,329,19471,70507,False
5Ol3,672,251,818,False
albertoraidista,1411,2323,2177,False
SantiagoPenaL,797,1232,3436,False
Cedfi_Oficial,25,92,19,False
corp_clean,130,182,296,False
Plirou,148,131,12049,False
SPInitiative,612,880,227,False
ColfletarCtr,41,11,2,False
lhhecuador,256,279,19,False
CatherineCruzB,3676,5766,27445,False
luisfertriguero,321,12,238,False
Srrey9,37,42,90,False
descubretusalud,77,125,7,False
reservas_MSC,286,48,1,False
ComunaMarcopera,15,274,2474,False
Daniel61sneros,292,1354,210,False
myshelcienta,231,428,5663,False
castillo_shanty,244,168,1094,False
yulibethfranco,287,173,5877,False
rarguell,76,139,10,False
RoxanArteag,716,1221,1270,False
JaimeMachado91,89,33,91,False
mauryornela,534,403,9140,False
ExplorewithDean,117,604,465,False
MiguelMurilloL,1474,142,2202,False
Municipio_Giron,174,1222,731,False
Gaston57623581,42,0,14,False
ClubPremiumEc,19303,67921,4897,True
ManuelE14921979,4996,248,42216,False
JetRemesas,4,2,3,False
Jhonnato,481,827,25944,False
luisaalejandr40,690,343,4545,False
LandoBuzanca69,1831,205,1736,False
ALunestars,635,323,19644,False
JairoAlarconLun,391,91,79,False
majosecruzb,600,486,12723,False
n0bodysgirl,333,637,4913,False
Machopas11,1600,1604,2554,False
reinacuipal_08,8,5,5,False
MinAmbienteCo,1233,518143,8477,True
Mantovas1,88,6,207,False
SalinasMagazine,52,23,102,False
InturM,0,1,0,False
felypc,189,50,87,False
espindola_ic,893,143,757,False
MariaMayfer020,452,124,149,False
mateo_music,388,35,74,False
ChimborazoMatus,261,591,329,False
Apecc_,238,31,13,False
DannyC0223,78,53,1893,False
MaAleAltamirano,527,557,7264,False
comagaec,1572,2206,3720,False
leo_aguirre_ec,107,10,327,False
pedromenoscal2,13,1,14,False
SEDCF_PJ,290,3079,21,False
Poldelmal,216,179,69,False
practicalwander,2767,3323,3147,False
YissethSalguero,191,601,288,False
PatricioRML94,75,15,16,False
Mcv2102,157,323,14330,False
TelloChang,1,0,0,False
emrucali,1309,1323,617,False
CruzSnchz,5003,2919,169,False
coldronclub,41,41,218,False
Zamy56701737,101,3,29,False
Tamibonillag,170,27,71,False
jddvillamar,437,812,4784,False
jimsop5,2,0,0,False
drew_estes,361,48,249,False
saraterana,128,8,0,False
Ecu911Babahoyo,865,10865,1891,False
lumate49,10,4,3,False
VillenaLorena,225,19,38,False
faustocm,164,201,766,False
Maclacamacho,471,402,29571,False
RamirezMariuxi,1177,734,608,False
gusvillamarin,167,103,434,False
totalmetalradio,518,162,138,False
juandcm96,136,159,1289,False
CiudadOrquidea,2201,5290,7,False
MargaritaJm,563,115,798,False
crgrands,583,90,2194,False
GabrielSD97,102,80,361,False
MarianaRB95,102,49,747,False
LoreGuillenG,220,339,1569,False
UUnikornio,215,5,7,False
freddyvill,376,1476,7,False
mirialc9,269,199,2421,False
fesm80,433,3421,4580,False
GabrielaBatioj4,36,0,7,False
NM101Parra,1528,400,2522,False
Manuel_Quintero,234,232,774,False
MarisaGlave,645,289354,3896,True
gtcastellano,27,137,38,False
DiegoaHoffmann,66,21,40,False
EstefaniaAchic1,27,0,13,False
FerYerovi,763,483,1162,False
YibertCruz,164,42,2439,False
cccuenca,929,9164,768,False
cjvillacres1211,142,19,137,False
ortegagleidys,446,315,23,False
LizethJokarli,2720,819,38356,False
FPrimicia,3,5,3,False
urlilcherry,366,673,64579,False
Ing_biomedica,2941,1023,282,False
GabrielSalvad31,93,32,604,False
PanaTVec,930,291,234,False
ARCORES_NETWORK,323,468,1287,False
raulclementelh,348,18510,1643,False
TorpocoOre,2,1,0,False
seps_ec,527,12233,4088,False
raulnarvaez09,777,278,282,False
juliovivanco3,108,174,257,False
Dieguin21Plus,165,69,90,False
mafergalarza,359,811,806,False
angelinho2013,418,95,375,False
Licenciado8128,606,185,33131,False
JesusGabriel_Ec,151,592,3485,False
